"Package","FCOH","CU","CPC","PF","IPSC","DCO","CR","pkgreuse","CyclicDQ","CyclicCQ","CH","COHM","COUM","post"
"org.eclipse.update.core.model",0.055294118,0.047090793,0.95,0.25,0.844855967,2,0.055555556,0.2929,1,0.8182,0.2929,0.2287,0.1905,0
"org.eclipse.update.internal.core",0.022077922,0.043094743,0.564102564,0.25,0.802176339,0.577777778,0.088888889,0.2929,0.9957,0.9656,0.2929,0.1744,0.0971,0
"org.eclipse.update.internal.model",0.2875,0.058823529,1,0.555555556,0.777777778,1.111111111,0,0.441,1,0.8947,0.441,0.0779,0.3478,0
"org.eclipse.update.internal.security",0,1,1,1,1,0.4,0,0.2929,1,1,0.2929,0.1622,0.4545,0
"org.eclipse.update.internal.ui",0.070967742,0.034535981,1,0.666666667,0.873333333,3.333333333,0,0.2929,0.9634,0.9634,0.2929,0.0023,0.9048,0
"org.eclipse.update.internal.ui.forms",0.002604167,0.078796654,0.558333333,0.2125,1,0.68,0.08,0.2929,1,0.991,0.2929,0.0502,0.5833,0
"org.eclipse.update.internal.ui.model",0.054487179,0.025817334,0.847368421,0.441666667,0.638558201,1.962962963,0.074074074,0.2929,0.9914,0.9483,0.2929,0.0657,0.2969,0
"org.eclipse.update.internal.ui.pages",0.047619048,0.023479995,0.868131868,0.535714286,0.644230769,1.071428571,0,0.2929,0.7174,0.7174,0.2929,0.0818,0.35,0
"org.eclipse.update.internal.ui.parts",0.052083333,0.014462516,0.476190476,0.371428571,0.766666667,1.444444444,0,0.2929,1,1,0.2929,0.0133,0.9048,0
"org.eclipse.update.internal.ui.preferences",0.142857143,0.026315789,1,0.625,0.90625,2.5,0,0.375,0.92,0.92,0.5493,0.0112,0.9375,0
"org.eclipse.update.internal.ui.properties",0,1,1,1,1,0.333333333,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.update.internal.ui.search",0.125,0.026927088,0.75,0.511111111,0.676,1.352941176,0,0.2929,1,0.9257,0.2929,0.0728,0.4444,0
"org.eclipse.update.internal.ui.security",0,0,0,0.5,1,0.333333333,0,0.2929,1,1,0.2929,0.051,0.7727,0
"org.eclipse.update.internal.ui.views",0,0.028571429,0.333333333,0.416666667,0.888888889,0.833333333,0.166666667,0.2929,0.933,0.8866,0.2929,0.0199,0.6923,0
"org.eclipse.update.internal.ui.win32.views",0,1,1,1,0,0,0,0.2929,1,0.9565,0.4593,0.08,0.75,0
"org.eclipse.update.internal.ui.wizards",0.178571429,0.019305019,0.714285714,0.5,1,0.466666667,0,0.2929,1,0.9592,0.2929,0.0773,0.48,0
"org.eclipse.update.ui.forms.internal",0.030808366,0.017562277,0.707509881,0.272727273,0.649090215,2.3,0.033333333,0.2929,1,0.9409,0.2929,0.027,0.3263,0
"org.eclipse.update.ui.forms.internal.engine",0.030701754,0.030081696,1,0.666666667,0.826666667,0.5,0.1,0.2929,1,0.9286,0.2929,0.1879,0.2024,0
"org.eclipse.webdav",0.074175824,0.096206538,0.761904762,0.428571429,0.767346939,2.625,0.125,0.2929,0,0,0.2929,0.2857,0.4167,0
"org.eclipse.webdav.client",0.076923077,0.051339286,0.785714286,0.416666667,0.793650794,0.714285714,0.071428571,0.2929,1,0.9189,0.2929,0.1506,0.2162,0
"org.eclipse.webdav.dom",0.042424242,0.111111111,1,0.384615385,0.794871795,0.483870968,0.064516129,0.2929,1,1,0.2929,0.5819,0.044,0
"org.eclipse.webdav.http.client",0.051948052,0.099305556,0.833333333,0.583333333,0.62962963,0.583333333,0.333333333,0.2929,1,0.7826,0.2929,0.3103,0.3077,0
"org.eclipse.webdav.internal.authentication",0,1,1,1,1,0.1,0.1,0.2929,1,1,0.2929,0.4691,0.2083,1
"org.eclipse.webdav.internal.kernel",0.044077135,0.07977208,0.756410256,0.365384615,0.896590909,0.558823529,0.176470588,0.2929,1,0.8462,0.2929,0.5618,0.1071,0
"org.eclipse.webdav.internal.kernel.utils",0.003846154,0.084656085,0.666666667,0.466666667,0.84,0.636363636,0,0.2929,1,1,0.2929,0.1644,0.5,0
"org.eclipse.webdav.internal.utils",0.5,0.2,1,0.75,0.875,1.5,0,0.441,1,1,0.441,0,1,0
