"Package","FCOH","CU","CPC","PF","IPSC","DCO","CR","pkgreuse","CyclicDQ","CyclicCQ","CH","COHM","COUM","post"
"org.eclipse.ui.externaltools.internal.ant.editor.derived",0,1,1,1,1,0.166666667,0,0.2929,1,1,0.2929,0.1818,0.6364,1
"org.eclipse.ui.externaltools.internal.ant.editor.outline",0.113636364,0.032912576,0.8,0.666666667,0.766666667,0.666666667,0.166666667,0.2929,1,0.9365,0.2929,0.1832,0.4186,1
"org.eclipse.ui.externaltools.internal.ant.editor.text",0.144736842,0.032258065,1,0.388888889,0.796296296,0.7,0.3,0.2929,1,1,0.2929,0.117,0.5111,1
"org.eclipse.ui.externaltools.internal.ant.editor.tools",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.5,0.5,1
"org.eclipse.ui.externaltools.internal.ant.editor.utils",0,1,1,1,1,0.333333333,0,0.2929,0,0,0.2929,0.8571,0.25,1
"org.eclipse.ui.externaltools.internal.ant.editor.xml",0.4,0.04390681,1,1,1,1.5,0.25,0.2929,1,1,0.2929,0.0286,0.75,1
"org.eclipse.ui.externaltools.internal.ant.inputhandler",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,1
"org.eclipse.ui.externaltools.internal.ant.launchConfigurations",0.039473684,0.066666667,0.6,0.4,0.916666667,0.3,0.2,0.2929,1,1,0.2929,0.0795,0.5574,1
"org.eclipse.ui.externaltools.internal.ant.logger",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.0417,0.9,1
"org.eclipse.ui.externaltools.internal.ant.model",1,1,1,1,1,6,0,0.5,0.9333,0.9333,0.2929,0,1,1
"org.eclipse.ui.externaltools.internal.ant.preferences",0.023809524,0.014705882,0.5,0.416666667,1,0.227272727,0,0.2929,1,0.9631,0.2929,0.1258,0.3649,1
"org.eclipse.ui.externaltools.internal.ant.view",0,1,1,1,1,0.4,0,0.2929,0.9146,0.9146,0.2929,0.0116,0.8333,2
"org.eclipse.ui.externaltools.internal.ant.view.actions",0.333333333,0.05,1,0.571428571,0.785714286,0.8,0,0.2929,0.9577,0.9507,0.2929,0.0498,0.725,2
"org.eclipse.ui.externaltools.internal.ant.view.elements",0.333333333,0.04612069,1,0.875,0.9375,1.4,0.2,0.2929,1,0.5,0.2929,0.1386,0.4167,3
"org.eclipse.ui.externaltools.internal.dialog",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,1
"org.eclipse.ui.externaltools.internal.group",1,1,1,1,1,3,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.ui.externaltools.internal.launchConfigurations",0.046153846,0.040588235,1,0.55,0.79375,1.833333333,0,0.2929,1,1,0.2929,0.0169,0.8214,11
"org.eclipse.ui.externaltools.internal.menu",0,1,1,1,0,0,1,0.2929,1,1,0.2929,0,1,0
"org.eclipse.ui.externaltools.internal.model",0.07,0.030577022,0.836363636,0.304812834,0.710174658,4.384615385,0.230769231,0.2929,0.9859,0.9577,0.2929,0.0212,0.68,8
"org.eclipse.ui.externaltools.internal.program.launchConfigurations",0,1,1,1,1,0.166666667,0.333333333,0.2929,1,1,0.2929,0.0678,0.7895,4
"org.eclipse.ui.externaltools.internal.registry",0.291666667,0.03955314,1,0.5625,0.848958333,2.25,0.25,0.375,0.9583,0.875,0.375,0.046,0.6667,2
"org.eclipse.ui.externaltools.internal.ui",0.022222222,0.026821175,0.733333333,0.30952381,0.816326531,1.181818182,0.090909091,0.2929,1,1,0.2929,0.0327,0.8049,7
"org.eclipse.ui.externaltools.internal.variable",0.02020202,0.068438003,0.666666667,0.416666667,0.861111111,0.526315789,0.210526316,0.2929,1,1,0.2929,0.2151,0.3019,2
"org.eclipse.ui.help",0,0.032258065,1,0.504587156,0.995454928,27.5,0,0.2929,1,1,0.2929,0.0011,0.96,0
"org.eclipse.ui.internal",0.00560166,0.007594882,0.363552266,0.090425532,0.721434334,0.592039801,0.069651741,0.2929,0.9925,0.9253,0.2929,0.1233,0.0854,17
"org.eclipse.ui.internal.actions",0.25,0.005952381,0.5,0.5,1,0.8,0,0.2929,0.9615,0.9615,0.2929,0,1,0
"org.eclipse.ui.internal.commands",0.086206897,0.013888889,1,1,1,0.166666667,0.066666667,0.2929,1,0.9672,0.2929,0.5158,0.1167,1
"org.eclipse.ui.internal.decorators",0.015384615,0.015046296,1,0.833333333,0.916666667,0.357142857,0,0.2929,0.9873,0.9367,0.2929,0.1571,0.3953,2
"org.eclipse.ui.internal.dialogs",0.002709048,0.005056878,0.29047619,0.118055556,0.836109415,0.447368421,0.061403509,0.2929,0.9982,0.9855,0.2929,0.0671,0.2365,4
"org.eclipse.ui.internal.editors.text",0,1,1,1,1,0.111111111,0.111111111,0.2929,1,0.9855,0.4635,0.1564,0.5484,0
"org.eclipse.ui.internal.editorsupport",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.ui.internal.editorsupport.win32",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.ui.internal.fonts",0,1,1,1,1,1,0.5,0.2929,1,0.6,0.5,0.1333,0.7143,0
"org.eclipse.ui.internal.misc",0.003076923,0.005267601,0.346153846,0.211538462,0.709635417,0.814814815,0.074074074,0.2929,0.995,0.9802,0.2929,0.025,0.6923,0
"org.eclipse.ui.internal.model",0.002645503,0.013430629,0.666666667,0.5,0.84,1,0.133333333,0.2929,1,1,0.2929,0.1238,0.5122,0
"org.eclipse.ui.internal.registry",0.027526395,0.0151844,0.86453202,0.285714286,0.752495804,1.45,0,0.2929,0.9593,0.9187,0.2929,0.0754,0.25,1
"org.eclipse.ui.internal.texteditor",0,1,1,1,1,0.25,0,0.2929,1,1,0.3991,0.086,0.75,0
"org.eclipse.ui.model",0.108974359,0.027373605,1,0.406976744,0.865873445,17.5,0,0.3161,1,1,0.3161,0.0027,0.9643,0
"org.eclipse.ui.part",0.011777696,0.010039163,0.384946237,0.089717742,0.856248353,4.45,0.175,0.2929,0.996,0.917,0.2929,0.0318,0.5957,4
"org.eclipse.ui.plugin",1,1,1,1,1,114,0,0.5,0.8333,0.75,0.2929,5e-04,0.9919,0
"org.eclipse.ui.texteditor",0.011857018,0.016369227,0.808403361,0.099450549,0.762525108,2.413333333,0.2,0.2929,1,0.9577,0.2929,0.0366,0.2596,0
"org.eclipse.ui.views.bookmarkexplorer",0,1,1,1,0,0,0.066666667,0.2929,1,0.8953,0.3054,0.2074,0.3077,0
"org.eclipse.ui.views.contentoutline",0.015625,0.00896701,0.333333333,0.533333333,0.91,5.333333333,0.333333333,0.2929,1,1,0.2929,0.011,0.9,0
"org.eclipse.ui.views.framelist",0.233766234,0.027173913,1,0.944444444,0.972222222,1.416666667,0.166666667,0.2929,1,0.9574,0.2929,0.1739,0.2727,0
"org.eclipse.ui.views.navigator",0,0,0,0.333333333,1,0.1875,0.0625,0.2929,1,0.9903,0.2929,0.1612,0.2314,2
"org.eclipse.ui.views.properties",0.034482759,0.020544222,0.672727273,0.348484848,0.735284392,1.642857143,0.142857143,0.2929,1,0.9867,0.2929,0.1163,0.3298,0
"org.eclipse.ui.views.tasklist",0,0.004219409,0.333333333,0.4,0.94,0.230769231,0.115384615,0.2929,1,0.8793,0.497,0.1455,0.232,0
"org.eclipse.ui.wizards.datatransfer",0.057142857,0.02734534,1,0.75,0.787037037,0.310344828,0.068965517,0.2929,1,1,0.2929,0.1419,0.2759,0
"org.eclipse.ui.wizards.newresource",0,0.005687831,0.333333333,0.333333333,0.944444444,1.6,0,0.2929,1,1,0.2929,0.0241,0.8,0
"org.eclipse.update.configuration",0.093589744,0.041370394,0.924242424,0.365384615,0.693767771,4.384615385,0.153846154,0.2929,0.96,0.8,0.2929,0.0258,0.5455,0
"org.eclipse.update.core",0.056589147,0.048476827,0.850505051,0.176666667,0.596451659,3.117647059,0.117647059,0.2929,0.95,0.85,0.2929,0.0638,0.1147,0
"org.eclipse.update.core.model",0.044238683,0.042843137,0.948529412,0.217647059,0.852625,1.947368421,0.052631579,0.2929,0.9298,0.8246,0.2929,0.1617,0.2059,0
"org.eclipse.update.internal.core",0.0245,0.040620441,0.60952381,0.22962963,0.818209877,0.607843137,0.117647059,0.2929,0.9921,0.9486,0.2929,0.1402,0.0931,1
"org.eclipse.update.internal.model",0.238636364,0.055555556,1,0.407407407,0.802469136,1.222222222,0,0.3991,0.9836,0.8525,0.3991,0.0817,0.3462,0
"org.eclipse.update.internal.security",0,1,1,1,1,0.4,0,0.2929,1,1,0.2929,0.15,0.4545,0
"org.eclipse.update.internal.ui",0.039705882,0.023968479,0.8,0.418181818,0.82369146,2.555555556,0,0.2929,0.9524,0.9429,0.2929,0.0028,0.8163,1
"org.eclipse.update.internal.ui.forms",0.001904762,0.082457983,0.595588235,0.196078431,0.937321937,0.769230769,0.076923077,0.2929,1,0.9887,0.2929,0.0486,0.5538,0
"org.eclipse.update.internal.ui.model",0.051282051,0.024965703,0.944664032,0.378881988,0.676773567,2.259259259,0.037037037,0.2929,0.993,0.958,0.2929,0.0459,0.3235,1
"org.eclipse.update.internal.ui.pages",0.045454545,0.020899471,0.876190476,0.533333333,0.642857143,1.066666667,0,0.2929,0.7143,0.7143,0.2929,0.0862,0.3333,0
"org.eclipse.update.internal.ui.parts",0.047826087,0.018783069,0.7,0.466666667,0.793981481,1.272727273,0,0.2929,1,1,0.2929,0.0083,0.9091,0
"org.eclipse.update.internal.ui.preferences",0.111111111,0.025,1,0.444444444,0.907407407,2.666666667,0,0.3491,0.9423,0.9423,0.3491,0.006,0.9524,0
"org.eclipse.update.internal.ui.properties",0,1,1,1,1,0.2,0,0.2929,1,1,0.2929,0.0165,0.9333,0
"org.eclipse.update.internal.ui.search",0.093137255,0.023196048,0.722222222,0.481481481,0.725925926,1.444444444,0.055555556,0.2929,1,0.9167,0.2929,0.0619,0.4412,0
"org.eclipse.update.internal.ui.security",0,0,0,0.5,1,0.333333333,0,0.2929,0.9861,0.9861,0.2929,0.0483,0.7727,0
"org.eclipse.update.internal.ui.servlets",0,1,1,1,0,0,0,0.2929,1,1,0.473,0.0833,0.8889,0
"org.eclipse.update.internal.ui.views",0,0.020634921,0.466666667,0.333333333,0.84375,0.470588235,0.117647059,0.2929,0.9611,0.9222,0.2929,0.0339,0.5,0
"org.eclipse.update.internal.ui.win32.views",0,1,1,1,0,0,0,0.2929,1,0.9216,0.441,0.1207,0.6316,0
"org.eclipse.update.internal.ui.wizards",0.12,0.013647959,0.571428571,0.5,1,0.307692308,0.076923077,0.2929,1,0.9488,0.2929,0.1176,0.2857,0
"org.eclipse.update.ui.forms.internal",0.029550827,0.016434249,0.707509881,0.278985507,0.646360975,2.483870968,0.032258065,0.2929,1,0.9409,0.2929,0.0237,0.3333,1
"org.eclipse.update.ui.forms.internal.engine",0.030701754,0.028952609,1,0.666666667,0.826666667,0.5,0.1,0.2929,1,0.9286,0.2929,0.1895,0.2024,0
"org.eclipse.webdav",0.074175824,0.096206538,0.761904762,0.428571429,0.767346939,2.625,0.125,0.2929,0,0,0.2929,0.2857,0.4167,0
"org.eclipse.webdav.client",0.076923077,0.051339286,0.785714286,0.416666667,0.793650794,0.714285714,0.071428571,0.2929,1,0.9189,0.2929,0.1506,0.2162,0
"org.eclipse.webdav.dom",0.042424242,0.111111111,1,0.384615385,0.794871795,0.483870968,0.064516129,0.2929,1,1,0.2929,0.5819,0.044,0
"org.eclipse.webdav.http.client",0.051948052,0.099305556,0.833333333,0.583333333,0.62962963,0.583333333,0.333333333,0.2929,1,0.7826,0.2929,0.3103,0.3077,0
"org.eclipse.webdav.internal.authentication",0,1,1,1,1,0.1,0.1,0.2929,1,1,0.2929,0.4691,0.2083,0
"org.eclipse.webdav.internal.kernel",0.044077135,0.07977208,0.756410256,0.365384615,0.896590909,0.558823529,0.176470588,0.2929,1,0.8462,0.2929,0.5618,0.1071,0
"org.eclipse.webdav.internal.kernel.utils",0.003846154,0.084656085,0.666666667,0.466666667,0.84,0.636363636,0,0.2929,1,1,0.2929,0.1644,0.5,0
"org.eclipse.webdav.internal.utils",0.5,0.2,1,0.75,0.875,1.5,0,0.441,1,1,0.441,0,1,0
